Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
2644319_LU0003_LU0003_LXEUR,LU0003 BSARM 2005-12 13A1 CMO VAR 25.02.36 LU0003_LXEUR_2644319_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.465689655,0.068494994,1,Other Securitization,1,0.465689655,0,0.054776305,0.025508759,0
4126767_LU0003_LU0003_LXEUR,LU0003 BALTA 2007-1 1A1 CMO FLOAT 25.01.47 LU0003_LXEUR_4126767_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,174.1005012,0.068492098,1,Other Securitization,1,174.1005012,0,0.054776305,9.536582146,0
16974682,GNR 2017-H18 FB CMO VAR 20.09.2067_16974682,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,341.3037066,0.246535058,1,Other Securitization,1,341.3037066,0,0.054776305,18.69535592,0
22623654,MABS 2004-WMC2 M1 MBS VAR 25.04.2034_22623654,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,453.0317104,0.068489865,1,Other Securitization,1,453.0317104,0,0.054776305,24.81540313,0
22554433_LU0003_LU0003_LXEUR,LU0003 MKSE 2X A 3MEUR+155BP CX2F5R014_IE00BMTRWY37_EUR LU0003_LXEUR_22554433_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,440.2796106,10.86391909,10.86391909,Other Securitization,1,440.2796106,0,0.054776305,24.11689022,0
17849963,FHR 4680 FP CMO VAR 15.12.2046_17849963,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,467.8144279,0.036419291,1,Other Securitization,0.125,58.47680349,0,0.054776305,3.203143221,0
18423593,GNR 2019-90 AF CMO VAR 20.07.2049_18423593,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,576.1704015,0.08425372,1,Other Securitization,1,576.1704015,0,0.054776305,31.56048562,0
1928394_LU0003_LU0003_LXEUR,LU0003 CWL 2006-8 2A3 MBS VAR 25.12.2035 LU0003_LXEUR_1928394_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,47.47510073,0.068459019,1,Other Securitization,1,47.47510073,0,0.054776305,2.600510596,0
4750888_LU0003_LU0003_LXEUR,LU0003 AABST 2004-6 M2 MBS VAR 25.03.2035 LU0003_LXEUR_4750888_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,192.0083407,-0.009749901,1,Other Securitization,1,192.0083407,0,0.054776305,10.51750743,0
18423591,GNR 2019-78 FJ CMO VAR 20.06.2049_18423591,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,597.9126524,0.059733506,1,Other Securitization,1,597.9126524,0,0.054776305,32.75144579,0
22554301_LU0003_LU0003_LXEUR,LU0003 TURBF 9 A SONIA1M + 83BP CX27Q2014_IE00BMTRWY37_GBP LU0003_LXEUR_22554301_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,3.217648178,6.693903056,6.693903056,Other Securitization,1,3.217648178,0,0.054776305,0.176250878,0
2058672_LU0003_LU0003_LXEUR,LU0003 MLCC 2004-E A1 CMO VAR 25.11.2029 LU0003_LXEUR_2058672_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,2.103060423,0.068492548,1,Other Securitization,0.82,1.724509547,0,0.054776305,0.094462261,0
2644494_LU0003_LU0003_LXEUR,LU0003 GSR 2007-1F 3A4 CMO FIX 5.750% 25.01.2037 LU0003_LXEUR_2644494_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,118.9645448,3.900534964,3.900534964,Other Securitization,1,118.9645448,0,0.054776305,6.516438183,0
22623684,GNR 2017-H09 FB CMO VAR 20.04.2067_22623684,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1072.972689,0.106104413,1,Other Securitization,1,1072.972689,0,0.054776305,58.77347922,0
16974693,GNR 2019-H02 FB CMO VAR 20.12.2068_16974693,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,141.5802326,-0.111268058,1,Other Securitization,1,141.5802326,0,0.054776305,7.755241997,0
1929194_LU0003_LU0003_LXEUR,LU0003 RASC 2007-KS3 AI3 MBS VAR 25.04.2037 LU0003_LXEUR_1929194_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,215.3010095,0.067430686,1,Other Securitization,1,215.3010095,0,0.054776305,11.79339375,0
478785_LU0003_LU0003_LXEUR,LU0003 WAMU 2004-AR13 A2A CMO FLOAT 25.11.34 LU0003_LXEUR_478785_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,204.7756241,0.068495227,1,Other Securitization,0.197,40.34079794,0,0.054776305,2.20971985,0
22623679,MSAC 2007-SEA1 1A1 MBS VAR 25.02.2047_22623679,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,1028.115229,0.003094466,1,Other Securitization,1,1028.115229,0,0.054776305,56.31635334,0
20113285_LU0003_LU0003_LXEUR,LU0003 BBVCA 2018-1 A CX27IB013_IE00B5ZR2157_EUR LU0003_LXEUR_20113285_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7.858887938,9.691878145,9.691878145,Other Securitization,1,7.858887938,0,0.054776305,0.430480842,0
22554523,DMSI 2007-RS8 2A1 CMO VAR 28.09.2036_22554523,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,246.4922396,-0.00649943,1,Other Securitization,0.134,33.02996011,0,0.054776305,1.809259168,0
